[2025-12-11T10:41:09]
Strategy: greedy_ig
Pairwise: equal
Num agents: 2
Iteration: 0
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(25.0, 25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
8    	114923.21   	0.358   	0.3281  	[21.7, 21.7]	[back, right]	[1244.7930, 1245.7977]
9    	107155.84   	0.334   	0.3828  	[21.7, 21.7]	[back, right]	[1321.2145, 1327.3502]
10   	98826.71    	0.305   	0.4375  	[21.7, 21.7]	[left, back]	[1430.3614, 1455.0738]
11   	89659.27    	0.276   	0.5000  	[21.7, 21.7]	[back, back]	[1436.6983, 1474.8322]
12   	80588.19    	0.231   	0.5625  	[21.7, 21.7]	[back, back]	[1472.1137, 1519.4027]
13   	71246.47    	0.180   	0.6250  	[21.7, 21.7]	[back, back]	[1510.5221, 1543.9363]
14   	61536.85    	0.129   	0.6875  	[21.7, 21.7]	[back, back]	[1510.0302, 1553.6895]
15   	51833.37    	0.092   	0.7500  	[21.7, 21.7]	[back, back]	[1524.5609, 1561.7637]
16   	42000.73    	0.059   	0.8125  	[21.7, 21.7]	[back, back]	[1533.1201, 1554.1849]
17   	32127.31    	0.041   	0.8750  	[21.7, 21.7]	[back, back]	[1549.1884, 1541.5896]
18   	22439.06    	0.031   	0.9375  	[21.7, 21.7]	[back, back]	[1561.3428, 1551.9796]
19   	12447.37    	0.029   	1.0000  	[21.7, 21.7]	[left, right]	[1316.8927, 1302.2596]
20   	8358.64     	0.013   	1.0000  	[21.7, 21.7]	[left, right]	[1237.5047, 1248.4770]
21   	6324.73     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[1256.5640, 1259.8005]
22   	5780.41     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[1273.6331, 1271.4685]
23   	5598.27     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[1413.6021, 1423.6124]
24   	5577.02     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[1533.9235, 1529.5640]
25   	5526.26     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[1540.0270, 1546.9690]
26   	5261.10     	0.007   	1.0000  	[21.7, 21.7]	[left, right]	[1551.7434, 1550.0542]
27   	4467.96     	0.006   	1.0000  	[21.7, 21.7]	[front, front]	[1456.6889, 1444.5073]
28   	4360.88     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1480.1161, 1451.4666]
29   	4321.89     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1510.2080, 1508.8669]
30   	4327.46     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1542.6441, 1536.8362]
31   	4319.17     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1546.9183, 1541.0293]
32   	4321.12     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1555.2691, 1541.9041]
33   	4295.02     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1547.2346, 1546.4692]
34   	4174.28     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1535.1513, 1569.7159]
35   	3756.09     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[794.8316, 814.9414]
36   	3456.47     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[355.7804, 318.0230]
37   	3239.01     	0.003   	1.0000  	[21.7, 21.7]	[left, right]	[144.0640, 131.5845]
38   	3186.74     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[81.3997, 62.8997]
39   	3172.26     	0.003   	1.0000  	[21.7, 21.7]	[left, left]	[50.6404, 49.4344]
40   	3165.83     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[41.7319, 38.9149]
41   	3156.60     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[35.2777, 33.8025]
42   	3153.41     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[32.6443, 32.1226]
43   	3148.20     	0.003   	1.0000  	[21.7, 21.7]	[back, hover]	[30.4565, 30.4376]
44   	3143.60     	0.003   	1.0000  	[21.7, 21.7]	[back, left]	[31.3423, 30.3580]
45   	3137.07     	0.003   	1.0000  	[21.7, 21.7]	[back, left]	[31.9301, 29.9380]
46   	3131.62     	0.003   	1.0000  	[21.7, 21.7]	[left, back]	[32.7509, 30.0082]
47   	3129.06     	0.003   	1.0000  	[21.7, 21.7]	[left, back]	[33.3999, 30.0226]
48   	3123.24     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[33.7290, 32.7360]
49   	3122.42     	0.003   	1.0000  	[21.7, 21.7]	[left, left]	[35.4658, 33.1919]
50   	3117.06     	0.003   	1.0000  	[21.7, 21.7]	[back, left]	[37.5556, 32.9094]
51   	3110.01     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[45.1620, 32.5011]
52   	3104.01     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[72.0439, 35.0192]
53   	3050.68     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[136.6807, 40.6876]
54   	2831.17     	0.003   	1.0000  	[21.7, 21.7]	[hover, back]	[67.3275, 63.9231]
55   	2710.32     	0.002   	1.0000  	[21.7, 21.7]	[hover, up]	[40.1744, 73.7498]
56   	2672.50     	0.002   	1.0000  	[21.7, 27.1]	[hover, right]	[32.8252, 45.4482]
57   	2665.13     	0.002   	1.0000  	[21.7, 27.1]	[hover, hover]	[30.3817, 31.7340]
58   	2664.06     	0.002   	1.0000  	[21.7, 27.1]	[hover, down]	[29.2367, 28.5805]
59   	2660.73     	0.002   	1.0000  	[21.7, 21.7]	[hover, left]	[28.9561, 29.1734]
60   	2656.83     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[28.6820, 29.4726]
61   	2656.97     	0.002   	1.0000  	[21.7, 21.7]	[hover, front]	[27.5395, 28.5821]
62   	2655.14     	0.002   	1.0000  	[21.7, 21.7]	[front, front]	[27.5252, 29.4905]
63   	2654.54     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[28.3516, 28.6715]
64   	2655.60     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.9629, 27.7670]
65   	2654.66     	0.002   	1.0000  	[21.7, 21.7]	[right, front]	[27.8641, 27.7319]
66   	2654.68     	0.002   	1.0000  	[21.7, 21.7]	[right, right]	[28.1762, 27.8921]
67   	2650.40     	0.002   	1.0000  	[21.7, 21.7]	[right, front]	[28.7571, 27.3285]
68   	2649.38     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[28.3949, 27.1857]
69   	2648.04     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[29.7211, 27.0886]
70   	2648.72     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[31.2911, 27.1580]
71   	2645.21     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[35.0283, 27.1732]
72   	2640.65     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[42.3566, 26.8410]
73   	2634.26     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[70.6086, 26.9005]
74   	2568.93     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[141.5615, 26.8134]
75   	2302.77     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[74.0965, 26.6928]
76   	2190.85     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[43.6799, 26.4171]
77   	2151.49     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[34.5861, 25.8913]
78   	2139.86     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[32.0938, 25.6590]
79   	2135.03     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[29.7690, 25.6576]
80   	2127.81     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[28.3968, 25.6203]
81   	2127.00     	0.002   	1.0000  	[21.7, 21.7]	[hover, left]	[27.8162, 25.5227]
82   	2129.36     	0.002   	1.0000  	[21.7, 21.7]	[hover, back]	[27.6304, 25.5161]
83   	2121.19     	0.002   	1.0000  	[21.7, 21.7]	[hover, back]	[27.3971, 25.8165]
84   	2117.33     	0.002   	1.0000  	[21.7, 21.7]	[hover, back]	[27.1143, 25.8340]
85   	2117.15     	0.002   	1.0000  	[21.7, 21.7]	[hover, back]	[26.6056, 25.9811]
86   	2120.58     	0.002   	1.0000  	[21.7, 21.7]	[hover, back]	[26.2381, 31.0884]
87   	2120.77     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.3408, 27.9132]
88   	2117.05     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.2825, 26.6871]
89   	2116.92     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.1377, 26.2435]
90   	2116.48     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[25.8932, 26.3454]
91   	2113.78     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[26.0834, 26.4401]
92   	2111.85     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[25.8737, 26.1840]
93   	2113.11     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[25.6476, 25.9628]
94   	2114.14     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[25.6820, 26.0113]
95   	2114.61     	0.002   	1.0000  	[21.7, 21.7]	[left, right]	[25.8240, 25.8881]
96   	2113.11     	0.002   	1.0000  	[21.7, 21.7]	[front, right]	[26.0631, 26.4099]
97   	2112.84     	0.002   	1.0000  	[21.7, 21.7]	[front, right]	[26.8263, 27.7878]
98   	2114.68     	0.002   	1.0000  	[21.7, 21.7]	[left, right]	[26.8128, 33.4847]
99   	2116.48     	0.002   	1.0000  	[21.7, 21.7]	[left, right]	[26.9977, 36.1158]
[2025-12-11T10:43:49]
Strategy: greedy_ig
Pairwise: biased
Num agents: 2
Iteration: 7
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, 25.0, 5.4), (25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158805.66   	0.435   	0.0078  	[5.4, 5.4]	[up, up]	[762.1469, 759.8292]
1    	155574.86   	0.438   	0.0312  	[10.8, 10.8]	[up, up]	[903.5517, 896.1341]
2    	150998.93   	0.444   	0.0703  	[16.2, 16.2]	[up, up]	[885.6158, 886.2037]
3    	145656.66   	0.441   	0.1250  	[21.7, 21.7]	[right, back]	[883.5744, 879.0991]
4    	140583.52   	0.422   	0.1562  	[21.7, 21.7]	[back, left]	[914.9191, 920.7158]
5    	134556.25   	0.412   	0.1953  	[21.7, 21.7]	[back, left]	[941.0047, 944.3896]
6    	128566.16   	0.399   	0.2344  	[21.7, 21.7]	[right, back]	[1050.5561, 1047.9384]
7    	121904.40   	0.378   	0.2812  	[21.7, 21.7]	[right, back]	[1116.8827, 1120.2608]
8    	114774.43   	0.355   	0.3281  	[21.7, 21.7]	[back, left]	[1222.8234, 1243.9610]
9    	106950.53   	0.333   	0.3828  	[21.7, 21.7]	[back, left]	[1296.1740, 1316.4808]
10   	98664.69    	0.309   	0.4375  	[21.7, 21.7]	[right, back]	[1421.1774, 1432.2332]
11   	89525.20    	0.276   	0.5000  	[21.7, 21.7]	[back, back]	[1433.0429, 1465.4616]
12   	80571.63    	0.231   	0.5625  	[21.7, 21.7]	[back, back]	[1483.7358, 1513.6393]
13   	71196.89    	0.179   	0.6250  	[21.7, 21.7]	[back, back]	[1518.6164, 1536.2847]
14   	61506.44    	0.129   	0.6875  	[21.7, 21.7]	[back, back]	[1533.4103, 1535.9336]
15   	51809.52    	0.092   	0.7500  	[21.7, 21.7]	[back, back]	[1555.1077, 1538.5433]
16   	41950.80    	0.059   	0.8125  	[21.7, 21.7]	[back, back]	[1562.3033, 1527.7099]
17   	32052.10    	0.041   	0.8750  	[21.7, 21.7]	[back, back]	[1566.4535, 1522.6693]
18   	22375.35    	0.031   	0.9375  	[21.7, 21.7]	[back, back]	[1567.3596, 1546.4144]
19   	12396.20    	0.029   	1.0000  	[21.7, 21.7]	[right, left]	[1315.7454, 1301.2582]
20   	8378.98     	0.013   	1.0000  	[21.7, 21.7]	[right, left]	[1237.9720, 1245.8788]
21   	6281.73     	0.008   	1.0000  	[21.7, 21.7]	[right, left]	[1245.0180, 1259.5975]
22   	5739.31     	0.008   	1.0000  	[21.7, 21.7]	[right, left]	[1254.0887, 1275.8348]
23   	5588.25     	0.007   	1.0000  	[21.7, 21.7]	[right, left]	[1408.3701, 1411.9319]
24   	5563.04     	0.007   	1.0000  	[21.7, 21.7]	[right, left]	[1537.8469, 1544.8953]
25   	5484.62     	0.007   	1.0000  	[21.7, 21.7]	[right, left]	[1562.5719, 1567.3283]
26   	5209.09     	0.007   	1.0000  	[21.7, 21.7]	[right, left]	[1545.7894, 1569.2636]
27   	4350.63     	0.006   	1.0000  	[21.7, 21.7]	[front, front]	[1442.2762, 1469.3228]
28   	4257.01     	0.005   	1.0000  	[21.7, 21.7]	[front, front]	[1462.8384, 1488.9669]
29   	4217.58     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1479.2491, 1530.5928]
30   	4207.84     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1517.5025, 1555.0556]
31   	4212.49     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1526.6769, 1557.5245]
32   	4212.34     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1544.7164, 1550.4292]
33   	4188.58     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1549.4677, 1544.4784]
34   	4064.72     	0.004   	1.0000  	[21.7, 21.7]	[front, front]	[1540.5339, 1562.3839]
35   	3651.67     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[798.2802, 810.0186]
36   	3357.82     	0.003   	1.0000  	[21.7, 21.7]	[left, hover]	[366.6805, 309.4933]
37   	3176.65     	0.003   	1.0000  	[21.7, 21.7]	[right, right]	[145.2849, 124.2515]
38   	3119.81     	0.002   	1.0000  	[21.7, 21.7]	[left, right]	[88.6543, 61.4321]
39   	3105.03     	0.002   	1.0000  	[21.7, 21.7]	[right, left]	[53.4069, 40.8327]
40   	3100.07     	0.003   	1.0000  	[21.7, 21.7]	[left, left]	[42.4277, 44.1071]
41   	3092.78     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[37.4564, 33.0710]
42   	3087.89     	0.002   	1.0000  	[21.7, 21.7]	[left, back]	[33.7003, 30.7989]
43   	3085.37     	0.002   	1.0000  	[21.7, 21.7]	[left, back]	[31.7873, 32.1264]
44   	3085.51     	0.002   	1.0000  	[21.7, 21.7]	[left, back]	[30.6317, 34.2256]
45   	3084.59     	0.002   	1.0000  	[21.7, 21.7]	[left, back]	[30.2675, 34.8453]
46   	3082.80     	0.002   	1.0000  	[21.7, 21.7]	[left, back]	[30.0852, 38.3377]
47   	3080.68     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[29.6452, 45.9259]
48   	3078.74     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[29.9442, 75.3372]
49   	3030.49     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[33.1354, 146.5167]
50   	2783.51     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[32.9816, 78.9815]
51   	2668.12     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[33.1922, 46.8595]
52   	2618.74     	0.002   	1.0000  	[21.7, 21.7]	[left, hover]	[36.4810, 33.9180]
53   	2603.11     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[43.7076, 31.1872]
54   	2597.86     	0.002   	1.0000  	[21.7, 21.7]	[back, hover]	[61.2434, 29.3476]
55   	2598.99     	0.002   	1.0000  	[21.7, 21.7]	[up, right]	[69.5399, 29.1252]
56   	2593.28     	0.002   	1.0000  	[27.1, 21.7]	[right, right]	[44.5008, 28.4429]
57   	2588.77     	0.002   	1.0000  	[27.1, 21.7]	[hover, right]	[30.1157, 28.6370]
58   	2584.86     	0.002   	1.0000  	[27.1, 21.7]	[down, right]	[28.6709, 32.2732]
59   	2584.88     	0.002   	1.0000  	[21.7, 21.7]	[left, right]	[29.4702, 35.8644]
60   	2581.28     	0.002   	1.0000  	[21.7, 21.7]	[back, right]	[30.4223, 43.8783]
61   	2571.33     	0.002   	1.0000  	[21.7, 21.7]	[hover, right]	[29.1835, 73.0235]
62   	2522.74     	0.002   	1.0000  	[21.7, 21.7]	[front, right]	[28.2046, 149.6731]
63   	2263.71     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[28.2938, 74.2344]
64   	2148.27     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.6251, 42.0333]
65   	2099.86     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.1975, 33.0093]
66   	2088.40     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.1205, 29.8467]
67   	2085.05     	0.001   	1.0000  	[21.7, 21.7]	[front, front]	[26.9524, 28.6203]
68   	2082.08     	0.001   	1.0000  	[21.7, 21.7]	[front, hover]	[27.6638, 28.3448]
69   	2081.02     	0.001   	1.0000  	[21.7, 21.7]	[front, back]	[27.6389, 27.7728]
70   	2078.55     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.8073, 27.3158]
71   	2079.25     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.7789, 27.3139]
72   	2071.93     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.6149, 26.8425]
73   	2069.05     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.3738, 26.3651]
74   	2069.01     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.0824, 26.2606]
75   	2071.22     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.8368, 26.2473]
76   	2067.84     	0.001   	1.0000  	[21.7, 21.7]	[hover, front]	[26.4751, 25.9044]
77   	2065.99     	0.001   	1.0000  	[21.7, 21.7]	[hover, left]	[26.1494, 26.1161]
78   	2066.40     	0.001   	1.0000  	[21.7, 21.7]	[right, front]	[26.0296, 26.0319]
79   	2068.85     	0.001   	1.0000  	[21.7, 21.7]	[right, front]	[25.9048, 26.1325]
80   	2065.60     	0.001   	1.0000  	[21.7, 21.7]	[left, front]	[25.8596, 26.6482]
81   	2063.98     	0.001   	1.0000  	[21.7, 21.7]	[hover, front]	[26.1290, 29.4214]
82   	2062.91     	0.001   	1.0000  	[21.7, 21.7]	[hover, front]	[25.7655, 30.3045]
83   	2062.02     	0.001   	1.0000  	[21.7, 21.7]	[hover, front]	[25.9366, 31.2426]
84   	2060.51     	0.001   	1.0000  	[21.7, 21.7]	[right, front]	[26.0176, 30.8415]
85   	2061.59     	0.001   	1.0000  	[21.7, 21.7]	[front, hover]	[25.6786, 29.3555]
86   	2058.51     	0.001   	1.0000  	[21.7, 21.7]	[right, hover]	[25.4863, 28.5039]
87   	2062.39     	0.001   	1.0000  	[21.7, 21.7]	[right, right]	[25.4728, 27.9439]
88   	2061.12     	0.001   	1.0000  	[21.7, 21.7]	[right, left]	[25.9481, 27.2878]
89   	2060.64     	0.001   	1.0000  	[21.7, 21.7]	[front, hover]	[26.1930, 27.1868]
90   	2057.06     	0.001   	1.0000  	[21.7, 21.7]	[right, back]	[26.2553, 27.1968]
91   	2056.09     	0.001   	1.0000  	[21.7, 21.7]	[front, back]	[26.0673, 26.8043]
92   	2055.05     	0.001   	1.0000  	[21.7, 21.7]	[right, right]	[27.2403, 26.6413]
93   	2054.37     	0.001   	1.0000  	[21.7, 21.7]	[right, left]	[30.1528, 26.6673]
94   	2053.31     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[27.1677, 26.8657]
95   	2058.15     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.4750, 26.2783]
96   	2053.89     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.2909, 26.7793]
97   	2054.38     	0.001   	1.0000  	[21.7, 21.7]	[hover, hover]	[26.0975, 26.5576]
98   	2052.69     	0.001   	1.0000  	[21.7, 21.7]	[back, hover]	[26.1249, 26.6365]
99   	2054.25     	0.001   	1.0000  	[21.7, 21.7]	[back, hover]	[25.9169, 26.3133]
[2025-12-11T10:43:55]
Strategy: greedy_ig
Pairwise: biased
Num agents: 2
Iteration: 8
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, 25.0, 5.4), (-25.0, -25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158805.66   	0.435   	0.0078  	[5.4, 5.4]	[up, up]	[762.1469, 759.8292]
1    	155583.69   	0.438   	0.0312  	[10.8, 10.8]	[up, up]	[903.5517, 898.9347]
2    	151002.18   	0.443   	0.0703  	[16.2, 16.2]	[up, up]	[885.6158, 884.3327]
3    	145636.40   	0.450   	0.1250  	[21.7, 21.7]	[right, front]	[883.5744, 873.4010]
4    	140468.40   	0.445   	0.1562  	[21.7, 21.7]	[back, right]	[914.9191, 902.6714]
5    	134456.68   	0.442   	0.1953  	[21.7, 21.7]	[back, right]	[941.0047, 930.5280]
6    	128508.99   	0.436   	0.2344  	[21.7, 21.7]	[right, front]	[1050.5561, 1036.3234]
7    	121871.14   	0.422   	0.2812  	[21.7, 21.7]	[right, right]	[1116.8827, 1115.1620]
8    	114799.24   	0.423   	0.3281  	[21.7, 21.7]	[back, front]	[1222.8234, 1251.9653]
9    	107002.82   	0.398   	0.3828  	[21.7, 21.7]	[back, front]	[1296.1740, 1333.1580]
10   	98775.66    	0.372   	0.4375  	[21.7, 21.7]	[right, right]	[1421.1774, 1454.8336]
11   	89627.45    	0.355   	0.5000  	[21.7, 21.7]	[right, right]	[1466.2998, 1479.8675]
12   	80523.40    	0.321   	0.5625  	[21.7, 21.7]	[right, right]	[1508.9808, 1522.2025]
13   	70968.90    	0.282   	0.6250  	[21.7, 21.7]	[right, right]	[1526.7274, 1534.5035]
14   	61158.02    	0.244   	0.6875  	[21.7, 21.7]	[right, right]	[1532.8515, 1530.3049]
15   	51288.29    	0.199   	0.7500  	[21.7, 21.7]	[right, right]	[1525.4837, 1535.3395]
16   	41575.08    	0.154   	0.8125  	[21.7, 21.7]	[right, right]	[1536.3497, 1554.8401]
17   	31806.37    	0.109   	0.8750  	[21.7, 21.7]	[right, right]	[1543.7588, 1565.2987]
18   	22029.49    	0.067   	0.9375  	[21.7, 21.7]	[right, right]	[1543.6239, 1573.8253]
19   	12055.21    	0.029   	1.0000  	[21.7, 21.7]	[back, front]	[1310.4284, 1315.9527]
20   	8001.65     	0.013   	1.0000  	[21.7, 21.7]	[back, front]	[1225.4260, 1236.5123]
21   	5916.10     	0.008   	1.0000  	[21.7, 21.7]	[back, front]	[1227.0856, 1240.4587]
22   	5374.79     	0.007   	1.0000  	[21.7, 21.7]	[back, front]	[1240.3082, 1252.4238]
23   	5223.41     	0.007   	1.0000  	[21.7, 21.7]	[back, front]	[1405.8853, 1397.0723]
24   	5168.91     	0.007   	1.0000  	[21.7, 21.7]	[back, front]	[1514.9863, 1514.2003]
25   	5086.44     	0.007   	1.0000  	[21.7, 21.7]	[back, front]	[1530.6611, 1536.7444]
26   	4800.90     	0.006   	1.0000  	[21.7, 21.7]	[back, front]	[1550.3640, 1547.7265]
27   	3938.74     	0.005   	1.0000  	[21.7, 21.7]	[left, left]	[1450.6214, 1448.8760]
28   	3868.30     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1484.4093, 1470.0263]
29   	3836.96     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1515.1743, 1525.7915]
30   	3831.48     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1534.6000, 1542.6329]
31   	3829.44     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1543.4981, 1537.6710]
32   	3835.38     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1560.1040, 1530.7464]
33   	3807.34     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1554.3992, 1547.2508]
34   	3749.16     	0.004   	1.0000  	[21.7, 21.7]	[left, left]	[1548.1097, 1534.6186]
35   	3501.22     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[801.0276, 792.0272]
36   	3292.32     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[323.9808, 314.1330]
37   	3149.76     	0.003   	1.0000  	[21.7, 21.7]	[front, back]	[144.9518, 132.5707]
38   	3107.44     	0.003   	1.0000  	[21.7, 21.7]	[front, back]	[77.4542, 67.8081]
39   	3090.21     	0.003   	1.0000  	[21.7, 21.7]	[front, back]	[51.7623, 48.5610]
40   	3079.62     	0.003   	1.0000  	[21.7, 21.7]	[front, hover]	[41.5943, 38.7778]
41   	3072.47     	0.003   	1.0000  	[21.7, 21.7]	[down, hover]	[37.8283, 35.7092]
42   	3073.85     	0.003   	1.0000  	[16.2, 21.7]	[up, right]	[36.5200, 33.8932]
43   	3070.67     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[35.4111, 32.5078]
44   	3065.21     	0.003   	1.0000  	[21.7, 21.7]	[back, left]	[35.2222, 32.2811]
45   	3064.90     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[35.0147, 31.9201]
46   	3060.31     	0.003   	1.0000  	[21.7, 21.7]	[back, back]	[42.1817, 31.4435]
47   	3061.44     	0.003   	1.0000  	[21.7, 21.7]	[hover, front]	[34.2579, 31.0804]
48   	3060.88     	0.003   	1.0000  	[21.7, 21.7]	[front, back]	[30.3589, 30.2750]
49   	3059.04     	0.003   	1.0000  	[21.7, 21.7]	[back, front]	[30.0915, 29.5030]
50   	3058.83     	0.003   	1.0000  	[21.7, 21.7]	[front, hover]	[29.4805, 29.4003]
51   	3059.20     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[29.8810, 28.7408]
52   	3056.75     	0.003   	1.0000  	[21.7, 21.7]	[front, right]	[29.9374, 28.6290]
53   	3056.27     	0.003   	1.0000  	[21.7, 21.7]	[front, left]	[29.9299, 28.5284]
54   	3055.64     	0.003   	1.0000  	[21.7, 21.7]	[front, right]	[30.4172, 28.8776]
55   	3053.63     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[29.2670, 27.9598]
56   	3054.12     	0.002   	1.0000  	[21.7, 21.7]	[right, back]	[29.0427, 28.0586]
57   	3051.10     	0.002   	1.0000  	[21.7, 21.7]	[right, back]	[28.0909, 28.2298]
58   	3053.93     	0.003   	1.0000  	[21.7, 21.7]	[front, right]	[28.5640, 27.5318]
59   	3052.10     	0.002   	1.0000  	[21.7, 21.7]	[right, right]	[28.9667, 27.9738]
60   	3051.77     	0.002   	1.0000  	[21.7, 21.7]	[right, right]	[29.5951, 29.2538]
61   	3051.57     	0.002   	1.0000  	[21.7, 21.7]	[right, right]	[32.0695, 28.9655]
62   	3053.19     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[32.6558, 29.8205]
63   	3045.08     	0.002   	1.0000  	[21.7, 21.7]	[up, right]	[45.2559, 31.6181]
64   	2997.78     	0.002   	1.0000  	[27.1, 21.7]	[right, back]	[88.6257, 34.3030]
65   	2799.13     	0.002   	1.0000  	[27.1, 21.7]	[hover, right]	[52.2411, 41.1775]
66   	2676.84     	0.002   	1.0000  	[27.1, 21.7]	[hover, right]	[34.5255, 73.6783]
67   	2563.44     	0.002   	1.0000  	[27.1, 21.7]	[down, right]	[29.6576, 148.5935]
68   	2306.62     	0.002   	1.0000  	[21.7, 21.7]	[right, hover]	[30.6624, 76.6001]
69   	2190.81     	0.001   	1.0000  	[21.7, 21.7]	[front, hover]	[34.4826, 45.0435]
